state,county,tract,P0010001,P0030002,P0050003,P0040003,P0030004,P0060004,P0030005,P0030003,state,county,tract,geoid,tot_pop,pr_white,pr_hisp_lat,pr_native,pr_native+,pr_asian,pr_black_afr_am
02,170,000703,3676,3086,3012,141,221,390,52,39,02,170,000703,02170000703,3676,0.8394994559303591,0.03835690968443961,0.06011969532100109,0.10609357997823722,0.014145810663764961,0.010609357997823721
02,170,000705,3750,3240,3147,178,167,336,40,18,02,170,000705,02170000705,3750,0.864,0.047466666666666664,0.044533333333333334,0.0896,0.010666666666666666,0.0048
02,170,000706,4974,4285,4162,206,235,427,59,49,02,170,000706,02170000706,4974,0.8614796944109369,0.04141535987133092,0.04724567752312023,0.0858464012866908,0.011861680739847206,0.009851226377161239
02,170,000800,4895,4009,3897,232,268,524,81,73,02,170,000800,02170000800,4895,0.8189989785495404,0.047395301327885594,0.054749744637385085,0.10704800817160368,0.016547497446373852,0.01491317671092952
02,170,000900,2544,2171,2134,73,128,209,84,24,02,170,000900,02170000900,2544,0.8533805031446541,0.02869496855345912,0.050314465408805034,0.08215408805031446,0.0330188679245283,0.009433962264150943
02,170,001001,3458,2929,2858,139,214,387,27,17,02,170,001001,02170001001,3458,0.8470213996529786,0.04019664545980335,0.061885482938114515,0.1119144013880856,0.007807981492192018,0.004916136495083863
02,170,001003,3434,2879,2799,134,156,352,42,43,02,170,001003,02170001003,3434,0.8383808969132207,0.039021549213744906,0.045428072218986607,0.1025043680838672,0.0122306348281887,0.012521840419336051
02,170,001004,4831,4070,3965,207,227,475,57,66,02,170,001004,02170001004,4831,0.8424756779134754,0.04284827157938315,0.04698820120057959,0.09832332850341544,0.011798799420409853,0.013661767749948251
02,170,001100,5364,4581,4472,181,232,463,91,51,02,170,001100,02170001100,5364,0.8540268456375839,0.033743475018642805,0.04325130499627144,0.08631618195376585,0.01696495152870992,0.009507829977628635
02,170,001201,5142,4236,4081,239,377,594,56,77,02,170,001201,02170001201,5142,0.823803967327888,0.04647996888370284,0.07331777518475302,0.11551925320886815,0.010890704006223259,0.014974718008556981
02,170,001202,4664,3842,3741,166,294,535,59,85,02,170,001202,02170001202,4664,0.8237564322469982,0.0355917667238422,0.0630360205831904,0.11470840480274443,0.01265008576329331,0.018224699828473412
02,170,001300,5461,4914,4802,171,219,405,40,25,02,170,001300,02170001300,5461,0.8998351950192273,0.031312946346822926,0.04010254532136971,0.07416224134773851,0.007324665812122322,0.004577916132576451
02,180,000100,5725,369,359,23,5189,5330,11,8,02,180,000100,02180000100,5725,0.06445414847161572,0.004017467248908297,0.9063755458515284,0.9310043668122271,0.0019213973799126639,0.0013973799126637554
02,180,000200,3767,1183,1152,92,2010,2419,85,19,02,180,000200,02180000200,3767,0.31404300504380145,0.024422617467480753,0.533581099017786,0.6421555614547385,0.02256437483408548,0.00504380143350146
02,185,000100,4213,713,682,131,2577,2889,384,41,02,185,000100,02185000100,4213,0.1692380726323285,0.03109423213861856,0.6116781390932827,0.6857346309043437,0.09114645145976738,0.009731782577735581
